W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] 
W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] *****************************************
W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
tttg: c124/216 lr:0.000388 t:8.4s
tttg: c125/216 lr:0.000381 t:8.5s
tttg: c126/216 lr:0.000374 t:8.5s
tttg: c127/216 lr:0.000366 t:8.6s
tttg: c128/216 lr:0.000359 t:8.7s
tttg: c129/216 lr:0.000352 t:8.7s
tttg: c130/216 lr:0.000345 t:8.8s
tttg: c131/216 lr:0.000339 t:8.9s
tttg: c132/216 lr:0.000332 t:8.9s
tttg: c133/216 lr:0.000325 t:9.0s
tttg: c134/216 lr:0.000318 t:9.1s
tttg: c135/216 lr:0.000311 t:9.2s
tttg: c136/216 lr:0.000304 t:9.2s
tttg: c137/216 lr:0.000298 t:9.3s
tttg: c138/216 lr:0.000291 t:9.4s
tttg: c139/216 lr:0.000284 t:9.4s
tttg: c140/216 lr:0.000278 t:9.5s
tttg: c141/216 lr:0.000271 t:9.6s
tttg: c142/216 lr:0.000265 t:9.6s
tttg: c143/216 lr:0.000258 t:9.7s
tttg: c144/216 lr:0.000252 t:9.8s
tttg: c145/216 lr:0.000246 t:9.8s
tttg: c146/216 lr:0.000240 t:9.9s
tttg: c147/216 lr:0.000233 t:10.0s
tttg: c148/216 lr:0.000227 t:10.0s
tttg: c149/216 lr:0.000221 t:10.1s
tttg: c150/216 lr:0.000215 t:10.2s
tttg: c151/216 lr:0.000209 t:10.2s
tttg: c152/216 lr:0.000203 t:10.3s
tttg: c153/216 lr:0.000197 t:10.4s
tttg: c154/216 lr:0.000192 t:10.4s
tttg: c155/216 lr:0.000186 t:10.5s
tttg: c156/216 lr:0.000180 t:10.6s
tttg: c157/216 lr:0.000175 t:10.6s
tttg: c158/216 lr:0.000169 t:10.7s
tttg: c159/216 lr:0.000164 t:10.8s
tttg: c160/216 lr:0.000158 t:10.8s
tttg: c161/216 lr:0.000153 t:10.9s
tttg: c162/216 lr:0.000148 t:11.0s
tttg: c163/216 lr:0.000143 t:11.0s
tttg: c164/216 lr:0.000138 t:11.1s
tttg: c165/216 lr:0.000133 t:11.2s
tttg: c166/216 lr:0.000128 t:11.2s
tttg: c167/216 lr:0.000123 t:11.3s
tttg: c168/216 lr:0.000118 t:11.4s
tttg: c169/216 lr:0.000113 t:11.5s
tttg: c170/216 lr:0.000109 t:11.5s
tttg: c171/216 lr:0.000104 t:11.6s
tttg: c172/216 lr:0.000100 t:11.7s
tttg: c173/216 lr:0.000095 t:11.7s
tttg: c174/216 lr:0.000091 t:11.8s
tttg: c175/216 lr:0.000087 t:11.9s
tttg: c176/216 lr:0.000083 t:11.9s
tttg: c177/216 lr:0.000079 t:12.0s
tttg: c178/216 lr:0.000075 t:12.1s
tttg: c179/216 lr:0.000071 t:12.1s
tttg: c180/216 lr:0.000068 t:12.2s
tttg: c181/216 lr:0.000064 t:12.3s
tttg: c182/216 lr:0.000060 t:12.3s
tttg: c183/216 lr:0.000057 t:12.4s
tttg: c184/216 lr:0.000054 t:12.5s
tttg: c185/216 lr:0.000050 t:12.5s
tttg: c186/216 lr:0.000047 t:12.6s
tttg: c187/216 lr:0.000044 t:12.7s
tttg: c188/216 lr:0.000041 t:12.7s
tttg: c189/216 lr:0.000038 t:12.8s
tttg: c190/216 lr:0.000036 t:12.9s
tttg: c191/216 lr:0.000033 t:12.9s
tttg: c192/216 lr:0.000030 t:13.0s
tttg: c193/216 lr:0.000028 t:13.1s
tttg: c194/216 lr:0.000026 t:13.1s
tttg: c195/216 lr:0.000023 t:13.2s
tttg: c196/216 lr:0.000021 t:13.3s
tttg: c197/216 lr:0.000019 t:13.4s
tttg: c198/216 lr:0.000017 t:13.4s
tttg: c199/216 lr:0.000015 t:13.5s
tttg: c200/216 lr:0.000014 t:13.6s
tttg: c201/216 lr:0.000012 t:13.6s
tttg: c202/216 lr:0.000010 t:13.7s
tttg: c203/216 lr:0.000009 t:13.8s
tttg: c204/216 lr:0.000008 t:13.8s
tttg: c205/216 lr:0.000006 t:13.9s
tttg: c206/216 lr:0.000005 t:14.0s
tttg: c207/216 lr:0.000004 t:14.0s
tttg: c208/216 lr:0.000003 t:14.1s
tttg: c209/216 lr:0.000003 t:14.2s
tttg: c210/216 lr:0.000002 t:14.2s
tttg: c211/216 lr:0.000001 t:14.3s
tttg: c212/216 lr:0.000001 t:14.4s
tttg: c213/216 lr:0.000000 t:14.4s
tttg: c214/216 lr:0.000000 t:14.5s
tttg: c215/216 lr:0.000000 t:14.6s
ttpr: phase:3/3 t:364.8s
ttp: b741/782 bl:2.7037 bb:1.0693 rl:2.7180 rb:1.0813 dl:2312-2345 gd:1
ttp: b730/782 bl:2.6754 bb:1.0567 rl:2.7149 rb:1.0795 dl:2020-2041 gd:1
ttp: b722/782 bl:2.7495 bb:1.0724 rl:2.7171 rb:1.0790 dl:1866-1883 gd:1
ttp: b716/782 bl:2.6879 bb:1.0307 rl:2.7155 rb:1.0762 dl:1757-1772 gd:1
ttp: b710/782 bl:2.7303 bb:1.0569 rl:2.7162 rb:1.0752 dl:1679-1692 gd:1
ttp: b696/782 bl:2.7280 bb:1.0621 rl:2.7168 rb:1.0746 dl:1530-1540 gd:1
ttp: b691/782 bl:2.7322 bb:1.0415 rl:2.7174 rb:1.0732 dl:1483-1493 gd:1
ttp: b680/782 bl:2.7862 bb:1.0649 rl:2.7199 rb:1.0729 dl:1392-1400 gd:1
ttp: b672/782 bl:2.7580 bb:1.0392 rl:2.7212 rb:1.0717 dl:1336-1342 gd:1
ttp: b671/782 bl:2.8197 bb:1.0835 rl:2.7245 rb:1.0721 dl:1330-1336 gd:1
ttp: b660/782 bl:2.7238 bb:1.0458 rl:2.7245 rb:1.0713 dl:1260-1266 gd:1
ttp: b650/782 bl:2.7340 bb:1.0578 rl:2.7247 rb:1.0709 dl:1201-1206 gd:1
ttp: b640/782 bl:2.6785 bb:1.0686 rl:2.7235 rb:1.0708 dl:1149-1154 gd:1
ttp: b632/782 bl:2.7428 bb:1.0394 rl:2.7240 rb:1.0700 dl:1109-1114 gd:1
ttp: b624/782 bl:2.6524 bb:1.0187 rl:2.7223 rb:1.0688 dl:1072-1076 gd:1
ttp: b616/782 bl:2.7707 bb:1.0621 rl:2.7234 rb:1.0687 dl:1035-1040 gd:1
ttp: b610/782 bl:2.7014 bb:1.0296 rl:2.7229 rb:1.0678 dl:1011-1015 gd:1
ttp: b600/782 bl:2.7707 bb:1.0578 rl:2.7239 rb:1.0676 dl:971-975 gd:1
ttp: b592/782 bl:2.7178 bb:1.0297 rl:2.7238 rb:1.0669 dl:941-945 gd:1
ttp: b584/782 bl:2.6944 bb:1.0355 rl:2.7232 rb:1.0663 dl:915-918 gd:1
ttp: b576/782 bl:2.7702 bb:1.0777 rl:2.7240 rb:1.0665 dl:888-891 gd:1
ttp: b568/782 bl:2.7413 bb:1.0586 rl:2.7243 rb:1.0664 dl:861-865 gd:1
ttp: b565/782 bl:2.6909 bb:1.0603 rl:2.7238 rb:1.0663 dl:852-855 gd:1
ttp: b557/782 bl:2.7095 bb:1.0416 rl:2.7236 rb:1.0659 dl:828-830 gd:1
ttp: b547/782 bl:2.7693 bb:1.0818 rl:2.7242 rb:1.0661 dl:800-803 gd:1
ttp: b539/782 bl:2.7771 bb:1.0565 rl:2.7250 rb:1.0660 dl:778-781 gd:1
ttp: b530/782 bl:2.7862 bb:1.0634 rl:2.7258 rb:1.0660 dl:756-758 gd:1
ttp: b522/782 bl:2.7241 bb:1.0242 rl:2.7258 rb:1.0654 dl:736-738 gd:1
ttp: b514/782 bl:2.8412 bb:1.0884 rl:2.7272 rb:1.0657 dl:716-718 gd:1
ttp: b508/782 bl:2.6596 bb:1.0060 rl:2.7264 rb:1.0650 dl:702-704 gd:1
ttp: b499/782 bl:2.7978 bb:1.0535 rl:2.7272 rb:1.0648 dl:681-684 gd:1
ttp: b491/782 bl:2.7282 bb:1.0672 rl:2.7272 rb:1.0648 dl:663-665 gd:1
ttp: b483/782 bl:2.6826 bb:1.0500 rl:2.7267 rb:1.0647 dl:646-648 gd:1
ttp: b475/782 bl:2.7140 bb:1.0231 rl:2.7266 rb:1.0643 dl:629-631 gd:1
ttp: b467/782 bl:2.7580 bb:1.0643 rl:2.7269 rb:1.0643 dl:614-615 gd:1
ttp: b458/782 bl:2.7851 bb:1.0834 rl:2.7275 rb:1.0644 dl:597-599 gd:1
ttp: b450/782 bl:2.7335 bb:1.0420 rl:2.7275 rb:1.0642 dl:582-584 gd:1
ttp: b442/782 bl:2.7319 bb:1.0658 rl:2.7276 rb:1.0642 dl:568-569 gd:1
ttp: b434/782 bl:2.7914 bb:1.0650 rl:2.7281 rb:1.0642 dl:553-554 gd:1
ttp: b426/782 bl:2.7294 bb:1.0598 rl:2.7281 rb:1.0642 dl:539-541 gd:1
ttp: b418/782 bl:2.7234 bb:1.0487 rl:2.7281 rb:1.0641 dl:525-526 gd:1
ttp: b412/782 bl:2.6906 bb:1.0224 rl:2.7278 rb:1.0637 dl:514-516 gd:1
ttp: b403/782 bl:2.7117 bb:1.0286 rl:2.7277 rb:1.0635 dl:500-501 gd:1
ttp: b394/782 bl:2.7149 bb:1.0382 rl:2.7276 rb:1.0633 dl:486-488 gd:1
ttp: b386/782 bl:2.7769 bb:1.0797 rl:2.7279 rb:1.0634 dl:474-475 gd:1
ttp: b378/782 bl:2.6903 bb:1.0262 rl:2.7277 rb:1.0631 dl:462-463 gd:1
ttp: b370/782 bl:2.7886 bb:1.0958 rl:2.7281 rb:1.0634 dl:451-452 gd:1
ttp: b363/782 bl:2.7680 bb:1.0740 rl:2.7283 rb:1.0634 dl:440-442 gd:1
ttp: b356/782 bl:2.6247 bb:1.0478 rl:2.7277 rb:1.0633 dl:430-432 gd:1
ttp: b352/782 bl:2.8007 bb:1.0925 rl:2.7281 rb:1.0635 dl:425-427 gd:1
ttp: b345/782 bl:2.7908 bb:1.0859 rl:2.7285 rb:1.0636 dl:416-417 gd:1
ttp: b338/782 bl:2.7854 bb:1.0678 rl:2.7288 rb:1.0637 dl:406-408 gd:1
ttp: b331/782 bl:2.8251 bb:1.0999 rl:2.7294 rb:1.0639 dl:397-399 gd:1
ttp: b324/782 bl:2.7735 bb:1.0696 rl:2.7296 rb:1.0639 dl:387-389 gd:1
ttp: b315/782 bl:2.7940 bb:1.0990 rl:2.7299 rb:1.0641 dl:376-377 gd:1
ttp: b307/782 bl:2.7621 bb:1.0847 rl:2.7301 rb:1.0642 dl:366-367 gd:1
ttp: b300/782 bl:2.8669 bb:1.1417 rl:2.7308 rb:1.0646 dl:357-358 gd:1
ttp: b292/782 bl:2.8269 bb:1.1008 rl:2.7312 rb:1.0647 dl:347-348 gd:1
ttp: b285/782 bl:2.8104 bb:1.0776 rl:2.7316 rb:1.0648 dl:339-340 gd:1
ttp: b278/782 bl:2.7698 bb:1.1042 rl:2.7318 rb:1.0650 dl:331-332 gd:1
ttp: b271/782 bl:2.7417 bb:1.0512 rl:2.7318 rb:1.0649 dl:323-324 gd:1
ttp: b264/782 bl:2.7916 bb:1.1099 rl:2.7321 rb:1.0651 dl:316-317 gd:1
ttp: b256/782 bl:2.8145 bb:1.0976 rl:2.7324 rb:1.0652 dl:306-307 gd:1
ttp: b248/782 bl:2.8039 bb:1.1269 rl:2.7327 rb:1.0655 dl:297-298 gd:1
ttp: b240/782 bl:2.8179 bb:1.1220 rl:2.7330 rb:1.0657 dl:289-290 gd:1
ttp: b232/782 bl:2.7759 bb:1.0962 rl:2.7332 rb:1.0658 dl:281-282 gd:1
ttp: b225/782 bl:2.8073 bb:1.1288 rl:2.7334 rb:1.0660 dl:275-275 gd:1
ttp: b216/782 bl:2.7119 bb:1.0732 rl:2.7334 rb:1.0660 dl:265-266 gd:1
ttp: b208/782 bl:2.8998 bb:1.1009 rl:2.7339 rb:1.0662 dl:257-258 gd:1
ttp: b200/782 bl:2.8934 bb:1.1653 rl:2.7345 rb:1.0665 dl:250-251 gd:1
ttp: b192/782 bl:2.7452 bb:1.1123 rl:2.7345 rb:1.0666 dl:243-244 gd:1
ttp: b184/782 bl:2.9014 bb:1.1703 rl:2.7350 rb:1.0669 dl:236-237 gd:1
ttp: b177/782 bl:2.8412 bb:1.1062 rl:2.7353 rb:1.0670 dl:230-230 gd:1
ttp: b168/782 bl:2.9840 bb:1.2472 rl:2.7360 rb:1.0675 dl:222-223 gd:1
ttp: b160/782 bl:2.9293 bb:1.1585 rl:2.7366 rb:1.0678 dl:215-216 gd:1
ttp: b152/782 bl:2.8725 bb:1.1233 rl:2.7369 rb:1.0679 dl:208-209 gd:1
ttp: b145/782 bl:2.8139 bb:1.1310 rl:2.7371 rb:1.0681 dl:203-203 gd:1
ttp: b136/782 bl:2.8293 bb:1.1214 rl:2.7374 rb:1.0682 dl:195-196 gd:1
ttp: b129/782 bl:3.0066 bb:1.1861 rl:2.7380 rb:1.0685 dl:190-190 gd:1
ttp: b120/782 bl:2.8993 bb:1.1600 rl:2.7384 rb:1.0687 dl:183-184 gd:1
ttp: b112/782 bl:2.8662 bb:1.1442 rl:2.7387 rb:1.0689 dl:177-178 gd:1
ttp: b105/782 bl:2.9934 bb:1.2118 rl:2.7392 rb:1.0692 dl:172-172 gd:1
ttp: b95/782 bl:2.9977 bb:1.1805 rl:2.7398 rb:1.0694 dl:164-165 gd:1
ttp: b89/782 bl:2.9735 bb:1.2090 rl:2.7402 rb:1.0697 dl:160-160 gd:1
ttp: b80/782 bl:2.9071 bb:1.1983 rl:2.7405 rb:1.0699 dl:152-153 gd:1
ttp: b72/782 bl:3.0574 bb:1.2521 rl:2.7411 rb:1.0702 dl:146-147 gd:1
ttp: b64/782 bl:2.8929 bb:1.1733 rl:2.7414 rb:1.0704 dl:140-141 gd:1
ttp: b57/782 bl:2.9954 bb:1.2267 rl:2.7418 rb:1.0706 dl:134-135 gd:1
ttp: b49/782 bl:3.0635 bb:1.2124 rl:2.7423 rb:1.0709 dl:128-129 gd:1
ttp: b41/782 bl:3.0032 bb:1.2150 rl:2.7427 rb:1.0711 dl:121-122 gd:1
ttp: b33/782 bl:2.9464 bb:1.1976 rl:2.7430 rb:1.0712 dl:115-116 gd:1
ttp: b25/782 bl:3.0909 bb:1.2074 rl:2.7435 rb:1.0714 dl:108-109 gd:1
ttp: b16/782 bl:2.9910 bb:1.2078 rl:2.7438 rb:1.0716 dl:98-99 gd:1
ttp: b4/782 bl:3.0904 bb:1.2025 rl:2.7441 rb:1.0717 dl:79-82 gd:1
quantized_ttt_phased val_loss:2.72843879 val_bpb:1.06878756 eval_time:451389ms
total_eval_time:451.4s
