W0429 09:31:54.698000 2585692 torch/distributed/run.py:803] 
W0429 09:31:54.698000 2585692 torch/distributed/run.py:803] *****************************************
W0429 09:31:54.698000 2585692 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0429 09:31:54.698000 2585692 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
tttg: c116/216 lr:0.000445 t:7.3s
tttg: c117/216 lr:0.000438 t:7.3s
tttg: c118/216 lr:0.000431 t:7.4s
tttg: c119/216 lr:0.000424 t:7.5s
tttg: c120/216 lr:0.000416 t:7.5s
tttg: c121/216 lr:0.000409 t:7.6s
tttg: c122/216 lr:0.000402 t:7.6s
tttg: c123/216 lr:0.000395 t:7.7s
tttg: c124/216 lr:0.000388 t:7.8s
tttg: c125/216 lr:0.000381 t:7.8s
tttg: c126/216 lr:0.000374 t:7.9s
tttg: c127/216 lr:0.000366 t:8.0s
tttg: c128/216 lr:0.000359 t:8.0s
tttg: c129/216 lr:0.000352 t:8.1s
tttg: c130/216 lr:0.000345 t:8.1s
tttg: c131/216 lr:0.000339 t:8.2s
tttg: c132/216 lr:0.000332 t:8.3s
tttg: c133/216 lr:0.000325 t:8.3s
tttg: c134/216 lr:0.000318 t:8.4s
tttg: c135/216 lr:0.000311 t:8.5s
tttg: c136/216 lr:0.000304 t:8.5s
tttg: c137/216 lr:0.000298 t:8.6s
tttg: c138/216 lr:0.000291 t:8.6s
tttg: c139/216 lr:0.000284 t:8.7s
tttg: c140/216 lr:0.000278 t:8.8s
tttg: c141/216 lr:0.000271 t:8.8s
tttg: c142/216 lr:0.000265 t:8.9s
tttg: c143/216 lr:0.000258 t:9.0s
tttg: c144/216 lr:0.000252 t:9.0s
tttg: c145/216 lr:0.000246 t:9.1s
tttg: c146/216 lr:0.000240 t:9.2s
tttg: c147/216 lr:0.000233 t:9.2s
tttg: c148/216 lr:0.000227 t:9.3s
tttg: c149/216 lr:0.000221 t:9.3s
tttg: c150/216 lr:0.000215 t:9.4s
tttg: c151/216 lr:0.000209 t:9.5s
tttg: c152/216 lr:0.000203 t:9.5s
tttg: c153/216 lr:0.000197 t:9.6s
tttg: c154/216 lr:0.000192 t:9.7s
tttg: c155/216 lr:0.000186 t:9.7s
tttg: c156/216 lr:0.000180 t:9.8s
tttg: c157/216 lr:0.000175 t:9.8s
tttg: c158/216 lr:0.000169 t:9.9s
tttg: c159/216 lr:0.000164 t:10.0s
tttg: c160/216 lr:0.000158 t:10.0s
tttg: c161/216 lr:0.000153 t:10.1s
tttg: c162/216 lr:0.000148 t:10.2s
tttg: c163/216 lr:0.000143 t:10.2s
tttg: c164/216 lr:0.000138 t:10.3s
tttg: c165/216 lr:0.000133 t:10.3s
tttg: c166/216 lr:0.000128 t:10.4s
tttg: c167/216 lr:0.000123 t:10.5s
tttg: c168/216 lr:0.000118 t:10.5s
tttg: c169/216 lr:0.000113 t:10.6s
tttg: c170/216 lr:0.000109 t:10.7s
tttg: c171/216 lr:0.000104 t:10.7s
tttg: c172/216 lr:0.000100 t:10.8s
tttg: c173/216 lr:0.000095 t:10.8s
tttg: c174/216 lr:0.000091 t:10.9s
tttg: c175/216 lr:0.000087 t:11.0s
tttg: c176/216 lr:0.000083 t:11.0s
tttg: c177/216 lr:0.000079 t:11.1s
tttg: c178/216 lr:0.000075 t:11.2s
tttg: c179/216 lr:0.000071 t:11.2s
tttg: c180/216 lr:0.000068 t:11.3s
tttg: c181/216 lr:0.000064 t:11.3s
tttg: c182/216 lr:0.000060 t:11.4s
tttg: c183/216 lr:0.000057 t:11.5s
tttg: c184/216 lr:0.000054 t:11.5s
tttg: c185/216 lr:0.000050 t:11.6s
tttg: c186/216 lr:0.000047 t:11.7s
tttg: c187/216 lr:0.000044 t:11.7s
tttg: c188/216 lr:0.000041 t:11.8s
tttg: c189/216 lr:0.000038 t:11.9s
tttg: c190/216 lr:0.000036 t:11.9s
tttg: c191/216 lr:0.000033 t:12.0s
tttg: c192/216 lr:0.000030 t:12.0s
tttg: c193/216 lr:0.000028 t:12.1s
tttg: c194/216 lr:0.000026 t:12.2s
tttg: c195/216 lr:0.000023 t:12.2s
tttg: c196/216 lr:0.000021 t:12.3s
tttg: c197/216 lr:0.000019 t:12.4s
tttg: c198/216 lr:0.000017 t:12.4s
tttg: c199/216 lr:0.000015 t:12.5s
tttg: c200/216 lr:0.000014 t:12.5s
tttg: c201/216 lr:0.000012 t:12.6s
tttg: c202/216 lr:0.000010 t:12.7s
tttg: c203/216 lr:0.000009 t:12.7s
tttg: c204/216 lr:0.000008 t:12.8s
tttg: c205/216 lr:0.000006 t:12.9s
tttg: c206/216 lr:0.000005 t:12.9s
tttg: c207/216 lr:0.000004 t:13.0s
tttg: c208/216 lr:0.000003 t:13.0s
tttg: c209/216 lr:0.000003 t:13.1s
tttg: c210/216 lr:0.000002 t:13.2s
tttg: c211/216 lr:0.000001 t:13.2s
tttg: c212/216 lr:0.000001 t:13.3s
tttg: c213/216 lr:0.000000 t:13.4s
tttg: c214/216 lr:0.000000 t:13.4s
tttg: c215/216 lr:0.000000 t:13.5s
ttpr: phase:3/3 t:300.6s
ttp: b738/782 bl:2.6895 bb:1.0734 rl:2.6236 rb:1.0866 dl:2292-2322 gd:1
ttp: b730/782 bl:2.5511 bb:1.0415 rl:2.6182 rb:1.0832 dl:2087-2108 gd:1
ttp: b725/782 bl:2.7202 bb:1.0895 rl:2.6249 rb:1.0837 dl:1985-2005 gd:1
ttp: b716/782 bl:2.6637 bb:1.0570 rl:2.6271 rb:1.0821 dl:1816-1837 gd:1
ttp: b704/782 bl:2.6772 bb:1.0509 rl:2.6296 rb:1.0805 dl:1663-1676 gd:1
ttp: b700/782 bl:2.5973 bb:1.0569 rl:2.6281 rb:1.0794 dl:1620-1631 gd:1
ttp: b693/782 bl:2.6364 bb:1.0638 rl:2.6285 rb:1.0787 dl:1549-1561 gd:1
ttp: b682/782 bl:2.6979 bb:1.0643 rl:2.6311 rb:1.0781 dl:1453-1460 gd:1
ttp: b674/782 bl:2.6759 bb:1.0666 rl:2.6327 rb:1.0777 dl:1391-1398 gd:1
ttp: b664/782 bl:2.6349 bb:1.0460 rl:2.6328 rb:1.0767 dl:1324-1330 gd:1
ttp: b660/782 bl:2.7420 bb:1.0942 rl:2.6361 rb:1.0772 dl:1301-1308 gd:1
ttp: b649/782 bl:2.6357 bb:1.0457 rl:2.6361 rb:1.0763 dl:1235-1239 gd:1
ttp: b645/782 bl:2.7359 bb:1.1033 rl:2.6388 rb:1.0770 dl:1214-1219 gd:1
ttp: b637/782 bl:2.6786 bb:1.0960 rl:2.6398 rb:1.0775 dl:1169-1174 gd:1
ttp: b630/782 bl:2.6675 bb:1.0358 rl:2.6405 rb:1.0765 dl:1136-1141 gd:1
ttp: b623/782 bl:2.6507 bb:1.0437 rl:2.6407 rb:1.0757 dl:1101-1106 gd:1
ttp: b612/782 bl:2.6547 bb:1.0434 rl:2.6410 rb:1.0750 dl:1052-1056 gd:1
ttp: b608/782 bl:2.6557 bb:1.0610 rl:2.6413 rb:1.0747 dl:1036-1040 gd:1
ttp: b601/782 bl:2.6895 bb:1.0482 rl:2.6423 rb:1.0741 dl:1006-1010 gd:1
ttp: b590/782 bl:2.6462 bb:1.0328 rl:2.6424 rb:1.0733 dl:965-968 gd:1
ttp: b582/782 bl:2.5929 bb:1.0272 rl:2.6415 rb:1.0725 dl:937-940 gd:1
ttp: b574/782 bl:2.6869 bb:1.0580 rl:2.6422 rb:1.0723 dl:910-913 gd:1
ttp: b567/782 bl:2.7307 bb:1.0571 rl:2.6437 rb:1.0720 dl:887-889 gd:1
ttp: b559/782 bl:2.6209 bb:1.0532 rl:2.6433 rb:1.0717 dl:861-864 gd:1
ttp: b553/782 bl:2.6258 bb:1.0354 rl:2.6431 rb:1.0712 dl:843-845 gd:1
ttp: b544/782 bl:2.6341 bb:1.0378 rl:2.6429 rb:1.0707 dl:818-822 gd:1
ttp: b534/782 bl:2.6956 bb:1.0726 rl:2.6436 rb:1.0707 dl:791-793 gd:1
ttp: b526/782 bl:2.6473 bb:1.0412 rl:2.6437 rb:1.0703 dl:770-773 gd:1
ttp: b517/782 bl:2.6157 bb:1.0418 rl:2.6433 rb:1.0699 dl:747-750 gd:1
ttp: b509/782 bl:2.6556 bb:1.0518 rl:2.6435 rb:1.0697 dl:727-729 gd:1
ttp: b501/782 bl:2.5974 bb:0.9953 rl:2.6430 rb:1.0688 dl:707-710 gd:1
ttp: b493/782 bl:2.7607 bb:1.0691 rl:2.6443 rb:1.0688 dl:689-691 gd:1
ttp: b485/782 bl:2.6580 bb:1.0597 rl:2.6444 rb:1.0687 dl:672-674 gd:1
ttp: b477/782 bl:2.5684 bb:1.0482 rl:2.6436 rb:1.0685 dl:654-657 gd:1
ttp: b470/782 bl:2.6747 bb:1.0824 rl:2.6439 rb:1.0686 dl:640-642 gd:1
ttp: b462/782 bl:2.6270 bb:1.0470 rl:2.6438 rb:1.0684 dl:625-626 gd:1
ttp: b454/782 bl:2.7459 bb:1.0682 rl:2.6447 rb:1.0684 dl:610-612 gd:1
ttp: b446/782 bl:2.6218 bb:1.0604 rl:2.6445 rb:1.0684 dl:594-596 gd:1
ttp: b424/782 bl:2.6534 bb:1.0596 rl:2.6446 rb:1.0683 dl:553-555 gd:1
ttp: b416/782 bl:2.6122 bb:1.0139 rl:2.6443 rb:1.0678 dl:539-540 gd:1
ttp: b408/782 bl:2.7120 bb:1.0843 rl:2.6449 rb:1.0680 dl:526-527 gd:1
ttp: b400/782 bl:2.7046 bb:1.0983 rl:2.6453 rb:1.0682 dl:512-514 gd:1
ttp: b392/782 bl:2.4898 bb:0.9951 rl:2.6442 rb:1.0676 dl:499-501 gd:1
ttp: b384/782 bl:2.6371 bb:1.0438 rl:2.6441 rb:1.0675 dl:487-488 gd:1
ttp: b375/782 bl:2.6802 bb:1.0830 rl:2.6444 rb:1.0676 dl:473-474 gd:1
ttp: b367/782 bl:2.5540 bb:1.0407 rl:2.6438 rb:1.0674 dl:461-463 gd:1
ttp: b359/782 bl:2.6521 bb:1.1110 rl:2.6438 rb:1.0677 dl:450-451 gd:1
ttp: b351/782 bl:2.7382 bb:1.1135 rl:2.6444 rb:1.0680 dl:439-440 gd:1
ttp: b343/782 bl:2.6888 bb:1.0625 rl:2.6447 rb:1.0679 dl:428-429 gd:1
ttp: b335/782 bl:2.6122 bb:1.0431 rl:2.6445 rb:1.0678 dl:417-418 gd:1
ttp: b327/782 bl:2.6896 bb:1.1117 rl:2.6448 rb:1.0680 dl:406-407 gd:1
ttp: b319/782 bl:2.5997 bb:1.0287 rl:2.6445 rb:1.0678 dl:394-396 gd:1
ttp: b311/782 bl:2.5658 bb:1.0365 rl:2.6441 rb:1.0676 dl:384-385 gd:1
ttp: b304/782 bl:2.6489 bb:1.0594 rl:2.6441 rb:1.0676 dl:375-376 gd:1
ttp: b296/782 bl:2.7083 bb:1.1232 rl:2.6444 rb:1.0679 dl:364-366 gd:1
ttp: b288/782 bl:2.6557 bb:1.0800 rl:2.6445 rb:1.0679 dl:355-356 gd:1
ttp: b280/782 bl:2.6798 bb:1.0855 rl:2.6447 rb:1.0680 dl:345-346 gd:1
ttp: b272/782 bl:2.8064 bb:1.1399 rl:2.6454 rb:1.0683 dl:335-337 gd:1
ttp: b265/782 bl:2.7069 bb:1.1111 rl:2.6456 rb:1.0685 dl:328-329 gd:1
ttp: b258/782 bl:2.7909 bb:1.1478 rl:2.6463 rb:1.0688 dl:320-321 gd:1
ttp: b251/782 bl:2.7214 bb:1.1142 rl:2.6466 rb:1.0690 dl:311-312 gd:1
ttp: b244/782 bl:2.7007 bb:1.1049 rl:2.6468 rb:1.0692 dl:303-305 gd:1
ttp: b236/782 bl:2.7430 bb:1.1218 rl:2.6472 rb:1.0694 dl:296-296 gd:1
ttp: b229/782 bl:2.6909 bb:1.1170 rl:2.6473 rb:1.0695 dl:288-289 gd:1
ttp: b227/782 bl:2.6705 bb:1.0728 rl:2.6474 rb:1.0696 dl:286-287 gd:1
ttp: b219/782 bl:2.7242 bb:1.0825 rl:2.6477 rb:1.0696 dl:278-279 gd:1
ttp: b211/782 bl:2.7394 bb:1.1448 rl:2.6480 rb:1.0699 dl:270-271 gd:1
ttp: b202/782 bl:2.7721 bb:1.1815 rl:2.6484 rb:1.0702 dl:261-262 gd:1
ttp: b193/782 bl:2.7022 bb:1.1184 rl:2.6486 rb:1.0704 dl:252-254 gd:1
ttp: b185/782 bl:2.7704 bb:1.1297 rl:2.6490 rb:1.0705 dl:245-246 gd:1
ttp: b177/782 bl:2.6666 bb:1.0683 rl:2.6490 rb:1.0705 dl:238-239 gd:1
ttp: b170/782 bl:2.7513 bb:1.1468 rl:2.6493 rb:1.0708 dl:232-232 gd:1
ttp: b162/782 bl:2.7990 bb:1.1392 rl:2.6498 rb:1.0709 dl:225-225 gd:1
ttp: b153/782 bl:2.7632 bb:1.1615 rl:2.6501 rb:1.0712 dl:217-218 gd:1
ttp: b145/782 bl:2.7316 bb:1.0981 rl:2.6503 rb:1.0713 dl:210-211 gd:1
ttp: b137/782 bl:2.6519 bb:1.1016 rl:2.6503 rb:1.0713 dl:203-204 gd:1
ttp: b128/782 bl:2.9246 bb:1.2455 rl:2.6510 rb:1.0717 dl:196-197 gd:1
ttp: b121/782 bl:2.7298 bb:1.1425 rl:2.6512 rb:1.0719 dl:191-192 gd:1
ttp: b111/782 bl:2.7862 bb:1.1613 rl:2.6515 rb:1.0721 dl:183-184 gd:1
ttp: b104/782 bl:2.8113 bb:1.1804 rl:2.6518 rb:1.0723 dl:177-178 gd:1
ttp: b97/782 bl:2.7890 bb:1.1914 rl:2.6521 rb:1.0726 dl:172-172 gd:1
ttp: b87/782 bl:2.7236 bb:1.1562 rl:2.6523 rb:1.0727 dl:164-165 gd:1
ttp: b80/782 bl:2.8729 bb:1.2229 rl:2.6527 rb:1.0730 dl:158-159 gd:1
ttp: b73/782 bl:2.9041 bb:1.2225 rl:2.6532 rb:1.0733 dl:153-153 gd:1
ttp: b63/782 bl:2.8930 bb:1.2079 rl:2.6536 rb:1.0735 dl:145-146 gd:1
ttp: b51/782 bl:2.8343 bb:1.1884 rl:2.6539 rb:1.0737 dl:135-136 gd:1
ttp: b43/782 bl:2.7962 bb:1.1865 rl:2.6541 rb:1.0739 dl:128-129 gd:1
ttp: b37/782 bl:2.9271 bb:1.2291 rl:2.6545 rb:1.0741 dl:123-123 gd:1
ttp: b29/782 bl:2.9748 bb:1.2450 rl:2.6550 rb:1.0743 dl:116-117 gd:1
ttp: b21/782 bl:2.9427 bb:1.2347 rl:2.6554 rb:1.0745 dl:107-109 gd:1
ttp: b13/782 bl:3.0995 bb:1.3088 rl:2.6559 rb:1.0748 dl:98-99 gd:1
ttp: b5/782 bl:3.0980 bb:1.2104 rl:2.6564 rb:1.0749 dl:85-87 gd:1
quantized_ttt_phased val_loss:2.64062208 val_bpb:1.06893299 eval_time:389617ms
total_eval_time:389.6s
