====================================================================================================
Hyperparameters:
  adam_eps: 1e-08
tttg: c101/250 lr:0.000652 t:6.7s
tttg: c102/250 lr:0.000646 t:6.8s
tttg: c103/250 lr:0.000640 t:6.8s
tttg: c104/250 lr:0.000634 t:6.9s
tttg: c105/250 lr:0.000628 t:7.0s
tttg: c106/250 lr:0.000622 t:7.0s
tttg: c107/250 lr:0.000616 t:7.1s
tttg: c108/250 lr:0.000610 t:7.2s
tttg: c109/250 lr:0.000603 t:7.3s
tttg: c110/250 lr:0.000597 t:7.3s
tttg: c111/250 lr:0.000591 t:7.4s
tttg: c112/250 lr:0.000585 t:7.5s
tttg: c113/250 lr:0.000579 t:7.5s
tttg: c114/250 lr:0.000572 t:7.6s
tttg: c115/250 lr:0.000566 t:7.7s
tttg: c116/250 lr:0.000560 t:7.7s
tttg: c117/250 lr:0.000554 t:7.8s
tttg: c118/250 lr:0.000547 t:7.9s
tttg: c119/250 lr:0.000541 t:8.0s
tttg: c120/250 lr:0.000535 t:8.0s
tttg: c121/250 lr:0.000528 t:8.1s
tttg: c122/250 lr:0.000522 t:8.2s
tttg: c123/250 lr:0.000516 t:8.2s
tttg: c124/250 lr:0.000509 t:8.3s
tttg: c125/250 lr:0.000503 t:8.4s
tttg: c126/250 lr:0.000497 t:8.5s
tttg: c127/250 lr:0.000491 t:8.5s
tttg: c128/250 lr:0.000484 t:8.6s
tttg: c129/250 lr:0.000478 t:8.7s
tttg: c130/250 lr:0.000472 t:8.7s
tttg: c131/250 lr:0.000465 t:8.8s
tttg: c132/250 lr:0.000459 t:8.9s
tttg: c133/250 lr:0.000453 t:9.0s
tttg: c134/250 lr:0.000446 t:9.0s
tttg: c135/250 lr:0.000440 t:9.1s
tttg: c136/250 lr:0.000434 t:9.2s
tttg: c137/250 lr:0.000428 t:9.2s
tttg: c138/250 lr:0.000421 t:9.3s
tttg: c139/250 lr:0.000415 t:9.4s
tttg: c140/250 lr:0.000409 t:9.5s
tttg: c141/250 lr:0.000403 t:9.5s
tttg: c142/250 lr:0.000397 t:9.6s
tttg: c143/250 lr:0.000390 t:9.7s
tttg: c144/250 lr:0.000384 t:9.7s
tttg: c145/250 lr:0.000378 t:9.8s
tttg: c146/250 lr:0.000372 t:9.9s
tttg: c147/250 lr:0.000366 t:9.9s
tttg: c148/250 lr:0.000360 t:10.0s
tttg: c149/250 lr:0.000354 t:10.1s
tttg: c150/250 lr:0.000348 t:10.2s
tttg: c151/250 lr:0.000342 t:10.2s
tttg: c152/250 lr:0.000336 t:10.3s
tttg: c153/250 lr:0.000330 t:10.4s
tttg: c154/250 lr:0.000324 t:10.4s
tttg: c155/250 lr:0.000318 t:10.5s
tttg: c156/250 lr:0.000312 t:10.6s
tttg: c157/250 lr:0.000306 t:10.7s
tttg: c158/250 lr:0.000301 t:10.7s
tttg: c159/250 lr:0.000295 t:10.8s
tttg: c160/250 lr:0.000289 t:10.9s
tttg: c161/250 lr:0.000283 t:10.9s
tttg: c162/250 lr:0.000278 t:11.0s
tttg: c163/250 lr:0.000272 t:11.1s
tttg: c164/250 lr:0.000267 t:11.2s
tttg: c165/250 lr:0.000261 t:11.2s
tttg: c166/250 lr:0.000255 t:11.3s
tttg: c167/250 lr:0.000250 t:11.4s
tttg: c168/250 lr:0.000245 t:11.4s
tttg: c169/250 lr:0.000239 t:11.5s
tttg: c170/250 lr:0.000234 t:11.6s
tttg: c171/250 lr:0.000228 t:11.6s
tttg: c172/250 lr:0.000223 t:11.7s
tttg: c173/250 lr:0.000218 t:11.8s
tttg: c174/250 lr:0.000213 t:11.9s
tttg: c175/250 lr:0.000208 t:11.9s
tttg: c176/250 lr:0.000203 t:12.0s
tttg: c177/250 lr:0.000197 t:12.1s
tttg: c178/250 lr:0.000193 t:12.1s
tttg: c179/250 lr:0.000188 t:12.2s
tttg: c180/250 lr:0.000183 t:12.3s
tttg: c181/250 lr:0.000178 t:12.4s
tttg: c182/250 lr:0.000173 t:12.4s
tttg: c183/250 lr:0.000168 t:12.5s
tttg: c184/250 lr:0.000164 t:12.6s
tttg: c185/250 lr:0.000159 t:12.6s
tttg: c186/250 lr:0.000154 t:12.7s
tttg: c187/250 lr:0.000150 t:12.8s
tttg: c188/250 lr:0.000145 t:12.8s
tttg: c189/250 lr:0.000141 t:12.9s
tttg: c190/250 lr:0.000137 t:13.0s
tttg: c191/250 lr:0.000132 t:13.1s
tttg: c192/250 lr:0.000128 t:13.1s
tttg: c193/250 lr:0.000124 t:13.2s
tttg: c194/250 lr:0.000120 t:13.3s
tttg: c195/250 lr:0.000116 t:13.3s
tttg: c196/250 lr:0.000112 t:13.4s
tttg: c197/250 lr:0.000108 t:13.5s
tttg: c198/250 lr:0.000104 t:13.6s
tttg: c199/250 lr:0.000100 t:13.6s
tttg: c200/250 lr:0.000096 t:13.7s
tttg: c201/250 lr:0.000093 t:13.8s
tttg: c202/250 lr:0.000089 t:13.8s
tttg: c203/250 lr:0.000085 t:13.9s
tttg: c204/250 lr:0.000082 t:14.0s
tttg: c205/250 lr:0.000078 t:14.1s
tttg: c206/250 lr:0.000075 t:14.1s
tttg: c207/250 lr:0.000072 t:14.2s
tttg: c208/250 lr:0.000069 t:14.3s
tttg: c209/250 lr:0.000065 t:14.3s
tttg: c210/250 lr:0.000062 t:14.4s
tttg: c211/250 lr:0.000059 t:14.5s
tttg: c212/250 lr:0.000056 t:14.6s
tttg: c213/250 lr:0.000053 t:14.6s
tttg: c214/250 lr:0.000051 t:14.7s
tttg: c215/250 lr:0.000048 t:14.8s
tttg: c216/250 lr:0.000045 t:14.8s
tttg: c217/250 lr:0.000043 t:14.9s
tttg: c218/250 lr:0.000040 t:15.0s
tttg: c219/250 lr:0.000038 t:15.1s
tttg: c220/250 lr:0.000035 t:15.1s
tttg: c221/250 lr:0.000033 t:15.2s
tttg: c222/250 lr:0.000031 t:15.3s
tttg: c223/250 lr:0.000029 t:15.3s
tttg: c224/250 lr:0.000027 t:15.4s
tttg: c225/250 lr:0.000025 t:15.5s
tttg: c226/250 lr:0.000023 t:15.6s
tttg: c227/250 lr:0.000021 t:15.6s
tttg: c228/250 lr:0.000019 t:15.7s
tttg: c229/250 lr:0.000017 t:15.8s
tttg: c230/250 lr:0.000016 t:15.8s
tttg: c231/250 lr:0.000014 t:15.9s
tttg: c232/250 lr:0.000013 t:16.0s
tttg: c233/250 lr:0.000011 t:16.1s
tttg: c234/250 lr:0.000010 t:16.1s
tttg: c235/250 lr:0.000009 t:16.2s
tttg: c236/250 lr:0.000008 t:16.3s
tttg: c237/250 lr:0.000007 t:16.3s
tttg: c238/250 lr:0.000006 t:16.4s
tttg: c239/250 lr:0.000005 t:16.5s
tttg: c240/250 lr:0.000004 t:16.6s
tttg: c241/250 lr:0.000003 t:16.6s
tttg: c242/250 lr:0.000003 t:16.7s
tttg: c243/250 lr:0.000002 t:16.8s
tttg: c244/250 lr:0.000001 t:16.9s
tttg: c245/250 lr:0.000001 t:17.0s
tttg: c246/250 lr:0.000001 t:17.0s
tttg: c247/250 lr:0.000000 t:17.1s
tttg: c248/250 lr:0.000000 t:17.2s
tttg: c249/250 lr:0.000000 t:17.2s
ttpr: phase:3/3 t:309.5s
ttp: b736/782 bl:2.3035 bb:1.0853 rl:2.3609 rb:1.0875 dl:2526-2550 gd:1
ttp: b734/782 bl:2.3192 bb:1.0551 rl:2.3576 rb:1.0849 dl:2469-2495 gd:1
ttp: b727/782 bl:2.3246 bb:1.0713 rl:2.3553 rb:1.0840 dl:2277-2305 gd:1
ttp: b714/782 bl:2.3696 bb:1.0496 rl:2.3562 rb:1.0819 dl:2018-2035 gd:1
ttp: b708/782 bl:2.3704 bb:1.0603 rl:2.3569 rb:1.0808 dl:1924-1937 gd:1
ttp: b698/782 bl:2.3106 bb:1.0577 rl:2.3548 rb:1.0797 dl:1803-1814 gd:1
ttp: b693/782 bl:2.3974 bb:1.0770 rl:2.3566 rb:1.0796 dl:1746-1757 gd:1
ttp: b684/782 bl:2.4338 bb:1.0722 rl:2.3596 rb:1.0793 dl:1658-1665 gd:1
ttp: b678/782 bl:2.4086 bb:1.0543 rl:2.3614 rb:1.0783 dl:1601-1610 gd:1
ttp: b668/782 bl:2.3976 bb:1.0961 rl:2.3626 rb:1.0789 dl:1521-1530 gd:1
ttp: b662/782 bl:2.3581 bb:1.0541 rl:2.3624 rb:1.0781 dl:1480-1486 gd:1
ttp: b655/782 bl:2.4442 bb:1.0720 rl:2.3649 rb:1.0779 dl:1432-1439 gd:1
ttp: b647/782 bl:2.3440 bb:1.0638 rl:2.3643 rb:1.0776 dl:1382-1387 gd:1
ttp: b639/782 bl:2.3726 bb:1.0595 rl:2.3645 rb:1.0771 dl:1331-1337 gd:1
ttp: b631/782 bl:2.3706 bb:1.0323 rl:2.3646 rb:1.0759 dl:1285-1290 gd:1
ttp: b623/782 bl:2.3900 bb:1.0430 rl:2.3652 rb:1.0751 dl:1243-1249 gd:1
ttp: b615/782 bl:2.3807 bb:1.0750 rl:2.3656 rb:1.0751 dl:1200-1205 gd:1
ttp: b602/782 bl:2.4420 bb:1.0771 rl:2.3671 rb:1.0752 dl:1141-1146 gd:1
ttp: b597/782 bl:2.4289 bb:1.0801 rl:2.3683 rb:1.0753 dl:1119-1124 gd:1
ttp: b589/782 bl:2.3374 bb:1.0380 rl:2.3678 rb:1.0746 dl:1086-1089 gd:1
ttp: b581/782 bl:2.3816 bb:1.0627 rl:2.3680 rb:1.0744 dl:1052-1056 gd:1
ttp: b576/782 bl:2.4401 bb:1.1224 rl:2.3692 rb:1.0752 dl:1033-1037 gd:1
ttp: b568/782 bl:2.4151 bb:1.1087 rl:2.3700 rb:1.0757 dl:1004-1007 gd:1
ttp: b549/782 bl:2.3207 bb:1.0492 rl:2.3692 rb:1.0753 dl:939-943 gd:1
ttp: b541/782 bl:2.3937 bb:1.0622 rl:2.3696 rb:1.0751 dl:915-918 gd:1
ttp: b532/782 bl:2.4529 bb:1.0955 rl:2.3707 rb:1.0754 dl:887-889 gd:1
ttp: b524/782 bl:2.4373 bb:1.0950 rl:2.3716 rb:1.0757 dl:863-866 gd:1
ttp: b516/782 bl:2.4186 bb:1.0732 rl:2.3722 rb:1.0756 dl:841-843 gd:1
ttp: b508/782 bl:2.4542 bb:1.0790 rl:2.3732 rb:1.0757 dl:817-820 gd:1
ttp: b501/782 bl:2.4399 bb:1.0779 rl:2.3740 rb:1.0757 dl:799-802 gd:1
ttp: b493/782 bl:2.4251 bb:1.0705 rl:2.3746 rb:1.0756 dl:778-780 gd:1
ttp: b485/782 bl:2.3509 bb:1.0590 rl:2.3743 rb:1.0755 dl:759-761 gd:1
ttp: b478/782 bl:2.4000 bb:1.1051 rl:2.3746 rb:1.0758 dl:742-744 gd:1
ttp: b471/782 bl:2.4651 bb:1.1130 rl:2.3755 rb:1.0761 dl:726-728 gd:1
ttp: b463/782 bl:2.3780 bb:1.0701 rl:2.3756 rb:1.0761 dl:708-710 gd:1
ttp: b455/782 bl:2.3675 bb:1.0670 rl:2.3755 rb:1.0760 dl:691-693 gd:1
ttp: b447/782 bl:2.3940 bb:1.0998 rl:2.3757 rb:1.0762 dl:674-676 gd:1
ttp: b439/782 bl:2.3913 bb:1.0670 rl:2.3758 rb:1.0761 dl:657-659 gd:1
ttp: b431/782 bl:2.4336 bb:1.0796 rl:2.3763 rb:1.0762 dl:642-643 gd:1
ttp: b423/782 bl:2.3653 bb:1.0792 rl:2.3762 rb:1.0762 dl:626-629 gd:1
ttp: b415/782 bl:2.3499 bb:1.0885 rl:2.3760 rb:1.0763 dl:611-613 gd:1
ttp: b407/782 bl:2.3363 bb:1.0696 rl:2.3757 rb:1.0762 dl:595-597 gd:1
ttp: b400/782 bl:2.3715 bb:1.0671 rl:2.3757 rb:1.0762 dl:582-584 gd:1
ttp: b392/782 bl:2.3169 bb:1.0657 rl:2.3752 rb:1.0761 dl:568-570 gd:1
ttp: b384/782 bl:2.4049 bb:1.0818 rl:2.3754 rb:1.0761 dl:554-555 gd:1
ttp: b375/782 bl:2.4707 bb:1.1019 rl:2.3761 rb:1.0763 dl:538-540 gd:1
ttp: b367/782 bl:2.3620 bb:1.1146 rl:2.3760 rb:1.0766 dl:525-527 gd:1
ttp: b359/782 bl:2.3187 bb:1.0647 rl:2.3756 rb:1.0765 dl:512-513 gd:1
ttp: b351/782 bl:2.4215 bb:1.1085 rl:2.3759 rb:1.0767 dl:498-499 gd:1
ttp: b343/782 bl:2.2808 bb:1.0733 rl:2.3753 rb:1.0767 dl:486-488 gd:1
ttp: b334/782 bl:2.4499 bb:1.1012 rl:2.3758 rb:1.0768 dl:472-474 gd:1
ttp: b326/782 bl:2.3794 bb:1.0896 rl:2.3758 rb:1.0769 dl:461-462 gd:1
ttp: b318/782 bl:2.4175 bb:1.1048 rl:2.3760 rb:1.0770 dl:448-450 gd:1
ttp: b310/782 bl:2.3671 bb:1.1348 rl:2.3760 rb:1.0773 dl:437-438 gd:1
ttp: b302/782 bl:2.3596 bb:1.0852 rl:2.3759 rb:1.0774 dl:424-426 gd:1
ttp: b293/782 bl:2.4976 bb:1.1261 rl:2.3765 rb:1.0776 dl:410-412 gd:1
ttp: b285/782 bl:2.4391 bb:1.1112 rl:2.3768 rb:1.0778 dl:399-400 gd:1
ttp: b277/782 bl:2.3390 bb:1.1015 rl:2.3766 rb:1.0779 dl:388-389 gd:1
ttp: b269/782 bl:2.4082 bb:1.1426 rl:2.3768 rb:1.0782 dl:378-379 gd:1
ttp: b261/782 bl:2.4793 bb:1.1412 rl:2.3772 rb:1.0784 dl:367-369 gd:1
ttp: b253/782 bl:2.3984 bb:1.1392 rl:2.3773 rb:1.0787 dl:357-358 gd:1
ttp: b245/782 bl:2.4308 bb:1.1380 rl:2.3775 rb:1.0789 dl:347-349 gd:1
ttp: b236/782 bl:2.3954 bb:1.1024 rl:2.3776 rb:1.0790 dl:336-337 gd:1
ttp: b227/782 bl:2.5491 bb:1.1835 rl:2.3782 rb:1.0794 dl:325-327 gd:1
ttp: b217/782 bl:2.4437 bb:1.1667 rl:2.3785 rb:1.0797 dl:314-315 gd:1
ttp: b209/782 bl:2.4762 bb:1.1582 rl:2.3788 rb:1.0800 dl:305-306 gd:1
ttp: b201/782 bl:2.3654 bb:1.1284 rl:2.3788 rb:1.0801 dl:297-298 gd:1
ttp: b193/782 bl:2.4265 bb:1.1636 rl:2.3789 rb:1.0804 dl:288-289 gd:1
ttp: b184/782 bl:2.4473 bb:1.1537 rl:2.3792 rb:1.0806 dl:278-279 gd:1
ttp: b175/782 bl:2.4541 bb:1.1858 rl:2.3794 rb:1.0809 dl:269-270 gd:1
ttp: b168/782 bl:2.5147 bb:1.2166 rl:2.3798 rb:1.0813 dl:263-263 gd:1
ttp: b160/782 bl:2.4619 bb:1.1497 rl:2.3800 rb:1.0815 dl:255-255 gd:1
ttp: b151/782 bl:2.5340 bb:1.1714 rl:2.3805 rb:1.0817 dl:246-247 gd:1
ttp: b143/782 bl:2.4832 bb:1.2034 rl:2.3807 rb:1.0820 dl:238-239 gd:1
ttp: b134/782 bl:2.4840 bb:1.1649 rl:2.3810 rb:1.0822 dl:230-231 gd:1
ttp: b126/782 bl:2.4639 bb:1.1738 rl:2.3812 rb:1.0825 dl:222-223 gd:1
ttp: b116/782 bl:2.5518 bb:1.1586 rl:2.3816 rb:1.0826 dl:213-214 gd:1
ttp: b107/782 bl:2.5083 bb:1.2012 rl:2.3819 rb:1.0829 dl:205-206 gd:1
ttp: b97/782 bl:2.5303 bb:1.1976 rl:2.3822 rb:1.0831 dl:196-197 gd:1
ttp: b90/782 bl:2.5422 bb:1.2449 rl:2.3826 rb:1.0835 dl:190-190 gd:1
ttp: b80/782 bl:2.5217 bb:1.1753 rl:2.3828 rb:1.0836 dl:181-182 gd:1
ttp: b72/782 bl:2.4392 bb:1.1807 rl:2.3830 rb:1.0838 dl:173-174 gd:1
ttp: b62/782 bl:2.5148 bb:1.2117 rl:2.3832 rb:1.0840 dl:165-166 gd:1
ttp: b54/782 bl:2.5411 bb:1.2465 rl:2.3835 rb:1.0843 dl:157-158 gd:1
ttp: b45/782 bl:2.5277 bb:1.2095 rl:2.3837 rb:1.0845 dl:148-149 gd:1
ttp: b36/782 bl:2.5922 bb:1.2508 rl:2.3840 rb:1.0847 dl:139-140 gd:1
ttp: b26/782 bl:2.6610 bb:1.3246 rl:2.3844 rb:1.0850 dl:129-130 gd:1
ttp: b17/782 bl:2.7392 bb:1.3015 rl:2.3849 rb:1.0853 dl:118-119 gd:1
ttp: b9/782 bl:2.8257 bb:1.2894 rl:2.3854 rb:1.0855 dl:105-107 gd:1
quantized_ttt_phased val_loss:2.38229918 val_bpb:1.08861776 eval_time:415815ms
total_eval_time:415.8s
